gene_symbol,guide_n,median_guide_lfc,mean_guide_lfc,mean_control_count,low_count_fraction,zero_fraction_control,zero_fraction_treatment,positive_guide_fraction,negative_guide_fraction,neutral_guide_fraction,guide_lfc_mad,guide_lfc_iqr,top2_abs_lfc_mean,leave_one_guide_out_median_sd,strongest_guide_dominance,guide_direction_agreement,absolute_median_guide_lfc,absolute_mean_guide_lfc,signal_direction,is_sensitization_signal,is_neutral_signal,within_screen_effect_percentile,replicate_correlation,control_replicate_correlation,treatment_replicate_correlation,replicate_effect_sd,median_library_size,normalization_method,screen_id,contrast_id,study_id,source_family_id,raw_data_family_id,control_sample_n,treatment_sample_n,baseline_sample_n,paired_replicate_fraction,vehicle_control_present,baseline_control_present,same_infection_split,matched_control,cnv_amplification_risk_assessed,treatment_dose_reported,observed_infection_replicate_count,observed_biological_replicate_count,observed_technical_replicate_count,observed_timepoint_count,library_size_guides,target_gene_count,guides_per_gene_median,nontargeting_guide_count,library_moi,effector_moi,coverage_transduction,coverage_selection,coverage_harvest,infection_replicate_count,antibiotic_selection_days,editing_maturation_days,plasmid_reads_per_guide,plasmid_zero_guide_fraction,plasmid_skew_ratio,screen_reads_per_guide,gdna_fraction_amplified,pcr_cycle_count,exposure_days,recovery_days,endpoint_timepoint_days,minimum_declared_coverage,control_type_vehicle,control_type_untreated,control_type_baseline_t0,control_type_later_timepoint,control_type_sorted_population,control_type_matched_nontargeting,control_type_other,control_type_unknown,screen_scale_genome_wide,selection_strategy_positive_selection,selection_strategy_negative_selection,selection_strategy_bidirectional_selection,selection_strategy_competitive_growth,selection_strategy_marker_sort,selection_strategy_other,selection_strategy_unknown,independent_infection_replicates_declared,design_metadata_completeness,library_size_guides_missing,target_gene_count_missing,guides_per_gene_median_missing,nontargeting_guide_count_missing,library_moi_missing,effector_moi_missing,coverage_transduction_missing,coverage_selection_missing,coverage_harvest_missing,infection_replicate_count_missing,antibiotic_selection_days_missing,editing_maturation_days_missing,plasmid_reads_per_guide_missing,plasmid_zero_guide_fraction_missing,plasmid_skew_ratio_missing,screen_reads_per_guide_missing,gdna_fraction_amplified_missing,pcr_cycle_count_missing,exposure_days_missing,recovery_days_missing,endpoint_timepoint_days_missing,minimum_declared_coverage_missing,paired_replicate_fraction_missing,vehicle_control_present_missing,baseline_control_present_missing,same_infection_split_missing,matched_control_missing,cnv_amplification_risk_assessed_missing,observed_infection_replicate_count_missing,observed_biological_replicate_count_missing,observed_technical_replicate_count_missing,observed_timepoint_count_missing,phenotype_direction,label_code,testing_status
GENE059,4,-0.0546815920875,-0.0426586365718,871.25,0,0,0,0.25,0.5,0.25,0.0995886755184,0.15750194409,0.177332949013,0.0529895691917,0.4481801638,0.5,0.0546815920875,0.0426586365718,neutral,0,1,0.233333333333,0.877309680128,0.815691843001,0.938927517254,0.0293426826896,218459.5,median_ratio,SYN-SCREEN-04,SYN-SCREEN-04-DRUG-vs-CTRL,SYN-STUDY-04,SYN-SOURCE-FAMILY-04,SYN-FAMILY-04,2,2,0,1,0,1,1,1,0,1,2,2,,1,240,60,4,20,0.25,,525,,395,2,7,7,200,0,4,500,1,22,14,,14,395,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE000,4,1.47147799185,1.46809663386,813.5,0,0,0,1,0,0,0.087493151292,0.109880221545,1.55897114314,0.021945906184,0.277137509996,1,1.47147799185,1.46809663386,resistance,0,0,0.833333333333,0.870429940171,0.820850288097,0.920009592246,0.0209520323785,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V3,tested
GENE001,4,1.62719956077,1.64921179316,917.5,0,0,0,1,0,0,0.0759607504337,0.135277295609,1.74718477598,0.0430753100548,0.277384882586,1,1.62719956077,1.64921179316,resistance,0,0,0.9,0.870429940171,0.820850288097,0.920009592246,0.0747603087432,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V2,tested
GENE002,4,1.69073052813,1.68293332192,897.75,0,0,0,1,0,0,0.10409236234,0.123796729707,1.79482289047,0.0137492053921,0.280315337971,1,1.69073052813,1.68293332192,resistance,0,0,0.983333333333,0.870429940171,0.820850288097,0.920009592246,0.114465585887,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V2,tested
GENE003,4,1.54183261573,1.52735459353,823.25,0,0,0,1,0,0,0.0485339178584,0.0751170277763,1.59036653359,0.0139777513034,0.266276634552,1,1.54183261573,1.52735459353,resistance,0,0,0.85,0.870429940171,0.820850288097,0.920009592246,0.0177456794138,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V2,tested
GENE004,4,1.62258527971,1.54322417573,831.75,0,0,0,1,0,0,0.0599902508616,0.149792036737,1.68257553057,0.012055861004,0.280601666106,1,1.62258527971,1.54322417573,resistance,0,0,0.883333333333,0.870429940171,0.820850288097,0.920009592246,0.0773858061546,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,F0,tested
GENE005,4,1.46760963735,1.50321941062,614.875,0,0,0,1,0,0,0.0867551657181,0.191312042197,1.62558434961,0.0796132571954,0.285156635576,1,1.46760963735,1.50321941062,resistance,0,0,0.816666666667,0.870429940171,0.820850288097,0.920009592246,0.0088369184196,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE006,4,-1.68813676171,-1.68906440569,977,0,0,0,0,1,0,0.0410172663174,0.0509202752794,1.73100931598,0.0103638587784,0.261225459984,1,1.68813676171,1.68906440569,sensitization,1,0,0.966666666667,0.870429940171,0.820850288097,0.920009592246,0.0552012060715,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,V2,tested
GENE007,4,-1.54661554177,-1.57878697205,1028.5,0,0,0,0,1,0,0.127106611865,0.283775179728,1.7380650142,0.143756911794,0.285823448792,1,1.54661554177,1.57878697205,sensitization,1,0,0.866666666667,0.870429940171,0.820850288097,0.920009592246,0.0486211904002,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,V2,tested
GENE008,4,-1.62827945745,-1.62178897999,835.5,0,0,0,0,1,0,0.0382593859408,0.0514187057373,1.66653884339,0.00770051583437,0.261767931579,1,1.62827945745,1.62178897999,sensitization,1,0,0.916666666667,0.870429940171,0.820850288097,0.920009592246,0.011859378208,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,F0,tested
GENE009,4,-1.64111562515,-1.52203367854,736.25,0,0,0,0,1,0,0.0689760261571,0.255150287543,1.71009165131,0.0774715319948,0.281198666433,1,1.64111562515,1.52203367854,sensitization,1,0,0.933333333333,0.870429940171,0.820850288097,0.920009592246,0.0135414513822,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,D,tested
GENE010,4,-1.65067618811,-1.62726877739,937.125,0,0,0,0,1,0,0.0958968959446,0.189780524932,1.74657308405,0.0813789271819,0.272234339272,1,1.65067618811,1.62726877739,sensitization,1,0,0.95,0.870429940171,0.820850288097,0.920009592246,0.224371887453,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE011,4,-1.74858293368,-1.69088952607,983,0,0,0,0,1,0,0.0701544265733,0.18698209868,1.81873736025,0.0682823670511,0.270531796152,1,1.74858293368,1.69088952607,sensitization,1,0,1,0.870429940171,0.820850288097,0.920009592246,0.0266065216122,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE012,4,1.05255724298,1.0533384257,705.375,0,0,0,1,0,0,0.194617250994,0.328562231963,1.24873685942,0.153764309526,0.311332199987,1,1.05255724298,1.0533384257,resistance,0,0,0.8,0.870429940171,0.820850288097,0.920009592246,0.0923147612368,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,F0,tested
GENE013,4,-1.02643097226,-0.984181121507,939.75,0,0,0,0,1,0,0.0688589532634,0.168892393042,1.09528992552,0.0667227413565,0.281037012798,1,1.02643097226,0.984181121507,sensitization,1,0,0.783333333333,0.870429940171,0.820850288097,0.920009592246,0.0157947250506,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,F0,tested
GENE014,4,0.508278495474,0.542856974433,831,0,0,0,1,0,0,0.0488717026347,0.106120588611,0.626307156027,0.0261775311886,0.33234601541,1,0.508278495474,0.542856974433,resistance,0,0,0.733333333333,0.870429940171,0.820850288097,0.920009592246,0.105534865918,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,V1,tested
GENE015,4,-0.614202941888,-0.612245931393,739.875,0,0,0,0,1,0,0.0502573004615,0.0902204274329,0.66446024235,0.043885683157,0.276323366002,1,0.614202941888,0.612245931393,sensitization,1,0,0.766666666667,0.870429940171,0.820850288097,0.920009592246,0.155719823006,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,A,tested
GENE016,4,0.552621941393,0.62381804405,802.625,0,0,0,1,0,0,0.106888955423,0.250534073564,0.801903102129,0.0836569171856,0.39223586778,1,0.552621941393,0.62381804405,resistance,0,0,0.75,0.870429940171,0.820850288097,0.920009592246,0.086499333022,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,T,tested
GENE017,4,-0.0889413251681,-0.083178524671,678.25,0,0,0,0,0.5,0.5,0.0535475877299,0.106243789808,0.142488912898,0.0541940240741,0.448141811953,0.5,0.0889413251681,0.083178524671,neutral,0,1,0.3,0.870429940171,0.820850288097,0.920009592246,0.0687478426853,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE018,4,-0.353791638421,-0.336769957264,749.75,0,0,0,0,1,0,0.0938999040204,0.182523959807,0.447691542442,0.0826793005336,0.348894743797,1,0.353791638421,0.336769957264,sensitization,1,0,0.716666666667,0.870429940171,0.820850288097,0.920009592246,0.0207620831385,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE019,4,-0.174898625424,-0.148133903982,924.75,0,0,0,0.25,0.5,0.25,0.180637065457,0.318982305065,0.355535690882,0.128842084399,0.444021109055,0.5,0.174898625424,0.148133903982,sensitization,1,0,0.45,0.870429940171,0.820850288097,0.920009592246,0.0449929068846,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE020,4,0.0876986157088,0.0912543608868,893.375,0,0,0,0.5,0,0.5,0.0812297582645,0.156060639459,0.176039864329,0.0823014379314,0.519117476241,0.5,0.0876986157088,0.0912543608868,neutral,0,1,0.266666666667,0.870429940171,0.820850288097,0.920009592246,0.00909815676718,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
GENE021,4,-0.308051488755,-0.305884824657,882.25,0,0,0,0,1,0,0.109589465475,0.211237222985,0.41764095423,0.114870872122,0.349599989778,1,0.308051488755,0.305884824657,sensitization,1,0,0.7,0.870429940171,0.820850288097,0.920009592246,0.0343401255323,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE022,4,0.187898059596,0.155416540342,604.375,0,0,0,0.75,0,0.25,0.0667239023266,0.163210344036,0.254621961922,0.0739065184186,0.399220855966,0.75,0.187898059596,0.155416540342,resistance,0,0,0.533333333333,0.870429940171,0.820850288097,0.920009592246,0.0664771084724,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE023,4,0.175381027175,0.12093225447,915.25,0,0,0,0.75,0,0.25,0.0355946980195,0.110755695583,0.210975725194,0.0239164171957,0.337347756628,0.75,0.175381027175,0.12093225447,resistance,0,0,0.466666666667,0.870429940171,0.820850288097,0.920009592246,0.0657905737907,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE024,4,0.0465915161424,0.0760639317065,799.375,0,0,0,0.5,0,0.5,0.0964222355111,0.198433234711,0.201958582782,0.0837603415776,0.565526540153,0.5,0.0465915161424,0.0760639317065,neutral,0,1,0.2,0.870429940171,0.820850288097,0.920009592246,0.121656970749,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
GENE025,4,0.300300437249,0.336264386991,763.75,0,0,0,1,0,0,0.0844234874317,0.161060778077,0.456651824164,0.0469655286386,0.4255058611,1,0.300300437249,0.336264386991,resistance,0,0,0.683333333333,0.870429940171,0.820850288097,0.920009592246,0.0647148584606,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE026,4,-0.174361866595,-0.126465960552,890.875,0,0,0,0,0.75,0.25,0.0140103804525,0.0704078729193,0.188372247048,0.00981678641978,0.334655179039,0.75,0.174361866595,0.126465960552,sensitization,1,0,0.433333333333,0.870429940171,0.820850288097,0.920009592246,0.0530294150845,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE027,4,0.190734703376,0.16841862367,808.25,0,0,0,0.5,0,0.5,0.115855505898,0.246610126619,0.306590209275,0.12521404169,0.437775704955,0.5,0.190734703376,0.16841862367,resistance,0,0,0.55,0.870429940171,0.820850288097,0.920009592246,0.107218862853,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE028,4,0.0966684740903,0.0583858628731,859.75,0,0,0,0.5,0.25,0.25,0.0299227154006,0.0814440064666,0.126591189491,0.0152867107488,0.325861839091,0.5,0.0966684740903,0.0583858628731,neutral,0,1,0.316666666667,0.870429940171,0.820850288097,0.920009592246,0.00948159259577,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
GENE029,4,-0.101851045185,-0.126558458583,1031.25,0,0,0,0.25,0.5,0.25,0.194813861264,0.405862739058,0.346079733246,0.21516858926,0.460054449771,0.5,0.101851045185,0.126558458583,sensitization,1,0,0.333333333333,0.870429940171,0.820850288097,0.920009592246,0.164914401002,216891.5,median_ratio,SYN-SCREEN-05,SYN-SCREEN-05-DRUG-vs-CTRL,SYN-STUDY-05,SYN-SOURCE-FAMILY-05,SYN-FAMILY-05,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.27,,550,480,410,2,7,7,200,0,4,500,1,22,14,0,14,410,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
